Hybridization REF	GSM115896	GSM115897	GSM115898	GSM115899	GSM115900	GSM115901
Affymetrix:CompositeSequence:Mouse430A_2:1449232_at	0.219482	0.056152	0.601074	0.80542	0.71875	0.303711
Affymetrix:CompositeSequence:Mouse430A_2:1449233_at	0.533936	0.696289	0.919678	0.533936	0.80542	0.665527
Affymetrix:CompositeSequence:Mouse430A_2:1449234_at	0.753906	0.398926	0.45752	0.696289	0.696289	0.72583
Affymetrix:CompositeSequence:Mouse430A_2:1449235_at	0.149658	0.533936	0.27417	0.953857	0.334473	0.432373
Affymetrix:CompositeSequence:Mouse430A_2:1449236_at	0.432373	0.940186	0.780518	0.067627	0.981445	0.077148
Affymetrix:CompositeSequence:Mouse430A_2:1449237_at	0.219482	0.432373	0.633789	0.366211	0.567627	0.567627
Affymetrix:CompositeSequence:Mouse430A_2:1449238_at	0.696289	0.72583	0.696289	0.80542	0.592773	0.870361
Affymetrix:CompositeSequence:Mouse430A_2:1449239_at	0.129639	0.665527	0.171387	0.398926	0.366211	0.366211
Affymetrix:CompositeSequence:Mouse430A_2:1449240_at	0.5	0.27417	0.366211	0.5	0.129639	0.129639
Affymetrix:CompositeSequence:Mouse430A_2:1449241_at	0.72583	0.056152	0.567627	0.246094	0.432373	0.953857
Affymetrix:CompositeSequence:Mouse430A_2:1449242_s_at	0.953857	0.780518	0.998779	0.870361	0.994141	0.850342
Affymetrix:CompositeSequence:Mouse430A_2:1449243_a_at	0.000244	0.000244	0.000732	0.000244	0.000732	0.000244
Affymetrix:CompositeSequence:Mouse430A_2:1449244_at	0.533936	0.780518	0.19458	0.80542	0.366211	0.5
Affymetrix:CompositeSequence:Mouse430A_2:1449245_at	0.366211	0.398926	0.72583	0.5	0.398926	0.567627
Affymetrix:CompositeSequence:Mouse430A_2:1449246_at	0.888428	0.850342	0.884033	0.27417	0.941406	0.80542
Affymetrix:CompositeSequence:Mouse430A_2:1449247_at	0.601074	0.466064	0.491699	0.303711	0.5	0.943848
Affymetrix:CompositeSequence:Mouse430A_2:1449248_at	0.633789	0.657715	0.900635	0.432373	0.633789	0.219482
Affymetrix:CompositeSequence:Mouse430A_2:1449249_at	0.953857	0.932373	0.780518	0.94165	0.656738	0.99707
Affymetrix:CompositeSequence:Mouse430A_2:1449250_at	0.037598	0.067627	0.095215	0.001953	0.010742	0.095215
Affymetrix:CompositeSequence:Mouse430A_2:1449251_at	0.850342	0.424072	0.976074	0.888428	0.696289	0.870361
Affymetrix:CompositeSequence:Mouse430A_2:1449252_at	0.919434	0.466064	0.962402	0.904785	0.962402	0.633789
Affymetrix:CompositeSequence:Mouse430A_2:1449253_at	0.466064	0.567627	0.533936	0.72583	0.5	0.466064
Affymetrix:CompositeSequence:Mouse430A_2:1449254_at	0.095215	0.665527	0.266113	0.390625	0.559326	0.633789
Affymetrix:CompositeSequence:Mouse430A_2:1449255_a_at	0.000244	0.000244	0.000244	0.000244	0.000244	0.000244
Affymetrix:CompositeSequence:Mouse430A_2:1449256_a_at	0.000244	0.00415	0.000244	0.00293	0.018555	0.00415
Affymetrix:CompositeSequence:Mouse430A_2:1449257_at	0.001221	0.010742	0.000732	0.303711	0.129639	0.334473
Affymetrix:CompositeSequence:Mouse430A_2:1449258_at	0.149658	0.067627	0.953857	0.171387	0.665527	0.533936
Affymetrix:CompositeSequence:Mouse430A_2:1449259_at	0.19458	0.390625	0.398926	0.246094	0.5	0.432373
Affymetrix:CompositeSequence:Mouse430A_2:1449260_at	0.753906	0.111572	0.432373	0.010742	0.334473	0.665527
Affymetrix:CompositeSequence:Mouse430A_2:1449261_at	0.046143	0.633789	0.466064	0.466064	0.423828	0.219482
Affymetrix:CompositeSequence:Mouse430A_2:1449262_s_at	0.567627	0.303711	0.533936	0.800781	0.888428	0.567627
Affymetrix:CompositeSequence:Mouse430A_2:1449263_at	0.696289	0.697021	0.000244	0.398926	0.334473	0.010742
Affymetrix:CompositeSequence:Mouse430A_2:1449264_at	0.994141	0.962402	0.366211	0.943848	0.665527	0.951416
Affymetrix:CompositeSequence:Mouse430A_2:1449265_at	0.01416	0.030273	0.129639	0.01416	0.080566	0.008057
Affymetrix:CompositeSequence:Mouse430A_2:1449266_at	0.111572	0.932373	0.962402	0.696289	0.665527	0.850342
Affymetrix:CompositeSequence:Mouse430A_2:1449267_at	0.901123	0.601074	0.037598	0.303711	0.932373	0.80542
Affymetrix:CompositeSequence:Mouse430A_2:1449268_at	0.74707	0.111572	0.018555	0.095215	0.665527	0.991943
Affymetrix:CompositeSequence:Mouse430A_2:1449269_at	0.5	0.219482	0.962402	0.828613	0.968262	0.969727
Affymetrix:CompositeSequence:Mouse430A_2:1449270_at	0.01416	0.774414	0.129639	0.432373	0.850342	0.326172
Affymetrix:CompositeSequence:Mouse430A_2:1449271_a_at	0.870361	0.559326	0.398926	0.665527	0.844727	0.657715
Affymetrix:CompositeSequence:Mouse430A_2:1449272_at	0.665527	0.981445	0.665527	0.99585	0.865723	0.334473
Affymetrix:CompositeSequence:Mouse430A_2:1449273_at	0.030273	0.111572	0.533936	0.27417	0.780518	0.246094
Affymetrix:CompositeSequence:Mouse430A_2:1449274_at	0.219482	0.533936	0.753906	0.053955	0.746826	0.567871
Affymetrix:CompositeSequence:Mouse430A_2:1449275_at	0.211914	0.525391	0.657471	0.067627	0.466064	0.246094
Affymetrix:CompositeSequence:Mouse430A_2:1449276_at	0.665527	0.932373	0.525635	0.941406	0.27417	0.296143
Affymetrix:CompositeSequence:Mouse430A_2:1449277_at	0.850342	0.822998	0.969727	0.991943	0.981445	0.822998
Affymetrix:CompositeSequence:Mouse430A_2:1449278_at	0.080566	0.00293	0.030273	0.000732	0.366211	0.000732
Affymetrix:CompositeSequence:Mouse430A_2:1449279_at	0.567627	0.466064	0.601074	0.601074	0.665527	0.398926
Affymetrix:CompositeSequence:Mouse430A_2:1449280_at	0.327393	0.688721	0.962402	0.780518	0.239014	0.334473
Affymetrix:CompositeSequence:Mouse430A_2:1449281_at	0.850342	0.850342	0.32666	0.633789	0.753906	0.567383
Affymetrix:CompositeSequence:Mouse430A_2:1449282_at	0.665527	0.72583	0.904785	0.904785	0.398926	0.19458
Affymetrix:CompositeSequence:Mouse430A_2:1449283_a_at	0.046143	0.822998	0.633789	0.018555	0.023926	0.000244
Affymetrix:CompositeSequence:Mouse430A_2:1449284_at	0.962402	0.998047	0.994141	0.943848	0.991943	0.99707
Affymetrix:CompositeSequence:Mouse430A_2:1449285_at	0.239258	0.932373	0.976074	0.943848	0.74707	0.989258
Affymetrix:CompositeSequence:Mouse430A_2:1449286_at	0.567627	0.601074	0.888428	0.27417	0.432373	0.828613
Affymetrix:CompositeSequence:Mouse430A_2:1449287_at	0.432373	0.303711	0.466064	0.780518	0.559082	0.828613
Affymetrix:CompositeSequence:Mouse430A_2:1449288_at	0.85083	0.850342	0.850342	0.943848	0.870361	0.72583
Affymetrix:CompositeSequence:Mouse430A_2:1449289_a_at	0.000244	0.000244	0.000244	0.000244	0.000244	0.000244
Affymetrix:CompositeSequence:Mouse430A_2:1449290_at	0.017822	0.423828	0.888428	0.601074	0.593262	0.567627
Affymetrix:CompositeSequence:Mouse430A_2:1449291_a_at	0.398926	0.919434	0.828613	0.165527	0.919434	0.213135
Affymetrix:CompositeSequence:Mouse430A_2:1449292_at	0.423828	0.001953	0.327393	0.023926	0.043701	0.008057
Affymetrix:CompositeSequence:Mouse430A_2:1449293_a_at	0.80542	0.753906	0.888428	0.601074	0.466064	0.696289
Affymetrix:CompositeSequence:Mouse430A_2:1449294_at	0.000244	0.00293	0.008057	0.000244	0.000244	0.001221
Affymetrix:CompositeSequence:Mouse430A_2:1449295_at	0.5	0.056152	0.850342	0.423828	0.366211	0.601074
Affymetrix:CompositeSequence:Mouse430A_2:1449296_a_at	0.171387	0.870361	0.171387	0.5	0.149658	0.067627
Affymetrix:CompositeSequence:Mouse430A_2:1449297_at	0.327393	0.746338	0.753906	0.960449	0.799316	0.633789
Affymetrix:CompositeSequence:Mouse430A_2:1449298_a_at	0.219482	0.658447	0.904785	0.246094	0.432373	0.046143
Affymetrix:CompositeSequence:Mouse430A_2:1449299_at	0.696289	0.780518	0.904785	0.904785	0.780518	0.981445
Affymetrix:CompositeSequence:Mouse430A_2:1449300_at	0.828613	0.72583	0.219482	0.633789	0.850342	0.932373
Affymetrix:CompositeSequence:Mouse430A_2:1449301_at	0.633789	0.850342	0.688721	0.625732	0.994141	0.968018
Affymetrix:CompositeSequence:Mouse430A_2:1449302_at	0.19458	0.171387	0.601074	0.533936	0.171387	0.219482
Affymetrix:CompositeSequence:Mouse430A_2:1449303_at	0.000732	0.01416	0.01416	0.111572	0.129639	0.080566
Affymetrix:CompositeSequence:Mouse430A_2:1449304_at	0.076904	0.008057	0.558594	0.111572	0.398926	0.466064
Affymetrix:CompositeSequence:Mouse430A_2:1449305_at	0.398926	0.067627	0.72583	0.303711	0.491699	0.432373
Affymetrix:CompositeSequence:Mouse430A_2:1449306_at	0.366211	0.905273	0.72583	0.665527	0.773682	0.656982
Affymetrix:CompositeSequence:Mouse430A_2:1449307_at	0.74707	0.953857	0.72583	0.932373	0.80542	0.753906
Affymetrix:CompositeSequence:Mouse430A_2:1449308_at	0.366211	0.533936	0.601074	0.149658	0.27417	0.27417
Affymetrix:CompositeSequence:Mouse430A_2:1449309_at	0.665527	0.80542	0.943848	0.953857	0.980713	0.633789
Affymetrix:CompositeSequence:Mouse430A_2:1449310_at	0.067627	0.165771	0.129395	0.96875	0.753906	0.688477
Affymetrix:CompositeSequence:Mouse430A_2:1449311_at	0.466064	0.822998	0.932373	0.423096	0.334473	0.592285
Affymetrix:CompositeSequence:Mouse430A_2:1449312_at	0.246094	0.334229	0.325195	0.625732	0.665527	0.356689
Affymetrix:CompositeSequence:Mouse430A_2:1449313_at	0.991943	0.962402	0.953857	0.753906	0.98584	0.888428
Affymetrix:CompositeSequence:Mouse430A_2:1449314_at	0.688477	0.828613	0.822998	0.688721	0.80542	0.953857
Affymetrix:CompositeSequence:Mouse430A_2:1449315_at	0.490234	0.780518	0.870361	0.533936	0.625244	0.5
Affymetrix:CompositeSequence:Mouse430A_2:1449316_at	0.780518	0.219482	0.696289	0.870361	0.969727	0.865234
Affymetrix:CompositeSequence:Mouse430A_2:1449317_at	0.001221	0.303711	0.327393	0.149658	0.780518	0.144775
Affymetrix:CompositeSequence:Mouse430A_2:1449318_at	0.45874	0.80542	0.773682	0.969727	0.980225	0.111572
Affymetrix:CompositeSequence:Mouse430A_2:1449319_at	0.067627	0.424072	0.828613	0.32666	0.72583	0.991211
Affymetrix:CompositeSequence:Mouse430A_2:1449320_at	0.028564	0.558594	0.884033	0.129639	0.432373	0.218994
Affymetrix:CompositeSequence:Mouse430A_2:1449321_x_at	0.52417	0.27417	0.239502	0.601074	0.567627	0.989258
Affymetrix:CompositeSequence:Mouse430A_2:1449322_at	0.028564	0.023926	0.171387	0.111572	0.018555	0.246094
Affymetrix:CompositeSequence:Mouse430A_2:1449323_a_at	0.000244	0.000244	0.000244	0.000244	0.000244	0.000244
Affymetrix:CompositeSequence:Mouse430A_2:1449324_at	0.005859	0.188477	0.037598	0.046143	0.00415	0.008057
Affymetrix:CompositeSequence:Mouse430A_2:1449325_at	0.390137	0.780518	0.828613	0.5	0.432373	0.989258
Affymetrix:CompositeSequence:Mouse430A_2:1449326_x_at	0.018555	0.056152	0.567627	0.366211	0.095215	0.129639
Affymetrix:CompositeSequence:Mouse430A_2:1449327_at	0.696289	0.398926	0.72583	0.633789	0.80542	0.80542
Affymetrix:CompositeSequence:Mouse430A_2:1449328_at	0.19458	0.246094	0.366211	0.423828	0.822998	0.466064
Affymetrix:CompositeSequence:Mouse430A_2:1449329_at	0.035645	0.19458	0.023926	0.111572	0.111572	0.092773
Affymetrix:CompositeSequence:Mouse430A_2:1449330_at	0.559082	0.665527	0.111572	0.601074	0.129639	0.111572
Affymetrix:CompositeSequence:Mouse430A_2:1449331_a_at	0.665527	0.665527	0.981445	0.98584	0.72583	0.334473
Affymetrix:CompositeSequence:Mouse430A_2:1449332_at	0.246094	0.533936	0.567627	0.129639	0.266846	0.533936
Affymetrix:CompositeSequence:Mouse430A_2:1449333_at	0.030273	0.398926	0.633789	0.030273	0.601074	0.19458
Affymetrix:CompositeSequence:Mouse430A_2:1449334_at	0.601074	0.780518	0.870361	0.696289	0.080566	0.665527
Affymetrix:CompositeSequence:Mouse430A_2:1449335_at	0.592041	0.390381	0.969727	0.953857	0.456299	0.828613
Affymetrix:CompositeSequence:Mouse430A_2:1449336_a_at	0.018555	0.19458	0.010498	0.466064	0.030273	0.018555
Affymetrix:CompositeSequence:Mouse430A_2:1449337_at	0.27417	0.095215	0.000244	0.533936	0.398926	0.001221
Affymetrix:CompositeSequence:Mouse430A_2:1449338_at	0.01416	0.010742	0.008057	0.056152	0.303711	0.665527
Affymetrix:CompositeSequence:Mouse430A_2:1449339_at	0.005615	0.023926	0.046143	0.018555	0.633789	0.149658
Affymetrix:CompositeSequence:Mouse430A_2:1449340_at	0.533936	0.624756	0.904785	0.366211	0.533936	0.780518
Affymetrix:CompositeSequence:Mouse430A_2:1449341_a_at	0.095215	0.466064	0.80542	0.149658	0.533936	0.171387
Affymetrix:CompositeSequence:Mouse430A_2:1449342_at	0.000244	0.00415	0.696289	0.398926	0.080566	0.000244
Affymetrix:CompositeSequence:Mouse430A_2:1449343_s_at	0.008057	0.129639	0.018555	0.000244	0.023926	0.023926
Affymetrix:CompositeSequence:Mouse430A_2:1449344_s_at	0.007813	0.432373	0.558594	0.149658	0.067627	0.19458
Affymetrix:CompositeSequence:Mouse430A_2:1449345_at	0.999268	0.696289	0.994385	0.904785	0.0354	0.99585
Affymetrix:CompositeSequence:Mouse430A_2:1449346_s_at	0.01416	0.000244	0.010742	0.246094	0.533936	0.19458
Affymetrix:CompositeSequence:Mouse430A_2:1449347_a_at	0.000244	0.000244	0.000244	0.000244	0.005859	0.001953
Affymetrix:CompositeSequence:Mouse430A_2:1449348_at	0.067627	0.000732	0.149658	0.000732	0.067627	0.080566
Affymetrix:CompositeSequence:Mouse430A_2:1449349_at	0.005859	0.149658	0.080566	0.533936	0.962402	0.953857
Affymetrix:CompositeSequence:Mouse430A_2:1449350_at	0.5	0.870361	0.334473	0.303711	0.466064	0.030273
Affymetrix:CompositeSequence:Mouse430A_2:1449351_s_at	0.245605	0.064941	0.149658	0.432373	0.219482	0.030273
Affymetrix:CompositeSequence:Mouse430A_2:1449352_at	0.239258	0.80542	0.567627	0.149658	0.466064	0.633789
Affymetrix:CompositeSequence:Mouse430A_2:1449353_at	0.000732	0.077393	0.633789	0.665527	0.129639	0.696289
Affymetrix:CompositeSequence:Mouse430A_2:1449354_at	0.008057	0.005859	0.018555	0.037598	0.018555	0.010742
Affymetrix:CompositeSequence:Mouse430A_2:1449355_a_at	0.753906	0.633789	0.366211	0.466064	0.567627	0.171387
Affymetrix:CompositeSequence:Mouse430A_2:1449356_at	0.773926	0.466064	0.919434	0.870361	0.625244	0.601074
Affymetrix:CompositeSequence:Mouse430A_2:1449357_at	0.432373	0.822998	0.656738	0.219482	0.688721	0.828613
Affymetrix:CompositeSequence:Mouse430A_2:1449358_at	0.366211	0.303711	0.665527	0.334473	0.303711	0.77417
Affymetrix:CompositeSequence:Mouse430A_2:1449359_at	0.27417	0.5	0.067627	0.334473	0.095215	0.111572
Affymetrix:CompositeSequence:Mouse430A_2:1449360_at	0.398926	0.696289	0.665527	0.067627	0.296143	0.000732
Affymetrix:CompositeSequence:Mouse430A_2:1449361_at	0.5	0.98584	0.718018	0.366211	0.633789	0.888428
Affymetrix:CompositeSequence:Mouse430A_2:1449362_a_at	0.753906	0.696289	0.960938	0.665527	0.525635	0.366211
Affymetrix:CompositeSequence:Mouse430A_2:1449363_at	0.432373	0.828613	0.953857	0.334473	0.625244	0.303711
Affymetrix:CompositeSequence:Mouse430A_2:1449364_at	0.149658	0.01416	0.850342	0.780518	0.45752	0.19458
Affymetrix:CompositeSequence:Mouse430A_2:1449365_at	0.970215	0.828613	0.943848	0.799561	0.976074	0.774414
Affymetrix:CompositeSequence:Mouse430A_2:1449366_at	0.828613	0.601074	0.943848	0.129639	0.696289	0.525391
Affymetrix:CompositeSequence:Mouse430A_2:1449367_at	0.718506	0.870361	0.919434	0.981445	0.976074	0.904785
Affymetrix:CompositeSequence:Mouse430A_2:1449368_at	0.5	0.219482	0.533936	0.466064	0.19458	0.27417
Affymetrix:CompositeSequence:Mouse430A_2:1449369_at	0.696289	0.567627	0.72583	0.432373	0.432373	0.398926
Affymetrix:CompositeSequence:Mouse430A_2:1449370_at	0.943848	0.980469	0.962402	0.969727	0.828857	0.188477
Affymetrix:CompositeSequence:Mouse430A_2:1449371_at	0.246094	0.432373	0.72583	0.171387	0.726318	0.80542
Affymetrix:CompositeSequence:Mouse430A_2:1449372_at	0.00293	0.037598	0.111572	0.008057	0.780518	0.056152
Affymetrix:CompositeSequence:Mouse430A_2:1449373_at	0.080566	0.904785	0.828613	0.45752	0.828613	0.822754
Affymetrix:CompositeSequence:Mouse430A_2:1449374_at	0.991943	0.954102	0.567627	0.969727	0.696289	0.870361
Affymetrix:CompositeSequence:Mouse430A_2:1449375_at	0.904785	0.989258	0.991943	0.998047	0.989258	0.981445
Affymetrix:CompositeSequence:Mouse430A_2:1449376_at	0.72583	0.064453	0.953857	0.72583	0.010742	0.001953
Affymetrix:CompositeSequence:Mouse430A_2:1449377_at	0.696289	0.010742	0.567627	0.239258	0.095215	0.129639
Affymetrix:CompositeSequence:Mouse430A_2:1449378_at	0.27417	0.149658	0.828613	0.633789	0.696289	0.919434
Affymetrix:CompositeSequence:Mouse430A_2:1449379_at	0.219482	0.000732	0.72583	0.056152	0.657227	0.844727
Affymetrix:CompositeSequence:Mouse430A_2:1449380_at	0.953857	0.828613	0.962402	0.98584	0.870361	0.976074
Affymetrix:CompositeSequence:Mouse430A_2:1449381_a_at	0.696289	0.001953	0.991943	0.466064	0.27417	0.246094
Affymetrix:CompositeSequence:Mouse430A_2:1449382_at	0.753906	0.567627	0.366211	0.919434	0.665527	0.366211
Affymetrix:CompositeSequence:Mouse430A_2:1449383_at	0.129639	0.567627	0.246094	0.296143	0.149658	0.149658
Affymetrix:CompositeSequence:Mouse430A_2:1449384_at	0.432373	0.095215	0.27417	0.567627	0.303711	0.246094
Affymetrix:CompositeSequence:Mouse430A_2:1449385_at	0.753906	0.491699	0.366211	0.780518	0.27417	0.5
Affymetrix:CompositeSequence:Mouse430A_2:1449386_at	0.27417	0.72583	0.904785	0.037598	0.657471	0.188721
Affymetrix:CompositeSequence:Mouse430A_2:1449387_at	0.358154	0.969727	0.844727	0.601074	0.076172	0.696289
Affymetrix:CompositeSequence:Mouse430A_2:1449388_at	0.018555	0.657227	0.219482	0.326416	0.753906	0.366211
Affymetrix:CompositeSequence:Mouse430A_2:1449389_at	0.533936	0.091064	0.398926	0.111572	0.665527	0.633789
Affymetrix:CompositeSequence:Mouse430A_2:1449390_at	0.000244	0.000732	0.030273	0.000732	0.046143	0.001221
Affymetrix:CompositeSequence:Mouse430A_2:1449391_at	0.866455	0.80542	0.5	0.850342	0.592285	0.753906
Affymetrix:CompositeSequence:Mouse430A_2:1449392_at	0.266846	0.390625	0.19458	0.696289	0.432373	0.424072
Affymetrix:CompositeSequence:Mouse430A_2:1449393_at	0.000244	0.000244	0.001953	0.030273	0.010742	0.046143
Affymetrix:CompositeSequence:Mouse430A_2:1449394_at	0.067627	0.239502	0.129639	0.696289	0.466064	0.303711
Affymetrix:CompositeSequence:Mouse430A_2:1449395_at	0.466064	0.466064	0.80542	0.665527	0.366211	0.525391
Affymetrix:CompositeSequence:Mouse430A_2:1449396_at	0.149658	0.533936	0.665527	0.303711	0.72583	0.533936
Affymetrix:CompositeSequence:Mouse430A_2:1449397_at	0.366211	0.398926	0.753906	0.953857	0.665527	0.943848
Affymetrix:CompositeSequence:Mouse430A_2:1449398_at	0.953857	0.919434	0.828613	0.432373	0.718506	0.828613
Affymetrix:CompositeSequence:Mouse430A_2:1449399_a_at	0.5	0.688477	0.567627	0.870361	0.5	0.953857
Affymetrix:CompositeSequence:Mouse430A_2:1449400_at	0.219482	0.171387	0.780518	0.149658	0.665527	0.625488
Affymetrix:CompositeSequence:Mouse430A_2:1449401_at	0.80542	0.888428	0.870361	0.633789	0.943848	0.72583
Affymetrix:CompositeSequence:Mouse430A_2:1449402_at	0.780518	0.850342	0.99707	0.398926	0.953857	0.466064
Affymetrix:CompositeSequence:Mouse430A_2:1449403_at	0.19458	0.981201	0.246094	0.533936	0.718506	0.687988
Affymetrix:CompositeSequence:Mouse430A_2:1449404_at	0.000244	0.000732	0.000244	0.000244	0.000244	0.000244
Affymetrix:CompositeSequence:Mouse430A_2:1449405_at	0.149658	0.919434	0.80542	0.919434	0.533936	0.72583
Affymetrix:CompositeSequence:Mouse430A_2:1449406_at	0.525391	0.753906	0.665527	0.466064	0.753906	0.432373
Affymetrix:CompositeSequence:Mouse430A_2:1449407_at	0.111572	0.932373	0.239258	0.219482	0.900635	0.753906
Affymetrix:CompositeSequence:Mouse430A_2:1449408_at	0.246094	0.5	0.696289	0.5	0.27417	0.5
Affymetrix:CompositeSequence:Mouse430A_2:1449409_at	0.567627	0.696289	0.904785	0.850342	0.718018	0.829102
Affymetrix:CompositeSequence:Mouse430A_2:1449410_a_at	0.149658	0.067627	0.334473	0.129639	0.366211	0.246094
Affymetrix:CompositeSequence:Mouse430A_2:1449411_at	0.601074	0.398926	0.932373	0.5	0.822998	0.601074
Affymetrix:CompositeSequence:Mouse430A_2:1449412_at	0.00415	0.010742	0.030273	0.046143	0.129639	0.008057
Affymetrix:CompositeSequence:Mouse430A_2:1449413_at	0.00415	0.149658	0.19458	0.001953	0.111572	0.080566
Affymetrix:CompositeSequence:Mouse430A_2:1449414_at	0.000244	0.00293	0.005859	0.000244	0.000244	0.000244
Affymetrix:CompositeSequence:Mouse430A_2:1449415_at	0.000244	0.000732	0.001221	0.000732	0.023926	0.000244
Affymetrix:CompositeSequence:Mouse430A_2:1449416_at	0.991699	0.365479	0.919434	0.165771	0.334473	0.273926
Affymetrix:CompositeSequence:Mouse430A_2:1449417_at	0.80542	0.99707	0.466064	0.747559	0.994141	0.870361
Affymetrix:CompositeSequence:Mouse430A_2:1449418_s_at	0.366211	0.303711	0.056152	0.095215	0.432373	0.067627
Affymetrix:CompositeSequence:Mouse430A_2:1449419_at	0.000244	0.01416	0.00293	0.001953	0.01416	0.000732
Affymetrix:CompositeSequence:Mouse430A_2:1449420_at	0.303711	0.008057	0.246094	0.398926	0.27417	0.19458
Affymetrix:CompositeSequence:Mouse430A_2:1449421_a_at	0.398926	0.490234	0.398926	0.171387	0.366211	0.559326
Affymetrix:CompositeSequence:Mouse430A_2:1449422_at	0.246094	0.633789	0.601074	0.432373	0.111572	0.171387
Affymetrix:CompositeSequence:Mouse430A_2:1449423_at	0.171387	0.398926	0.665527	0.303711	0.398926	0.27417
Affymetrix:CompositeSequence:Mouse430A_2:1449424_at	0.633789	0.696289	0.828613	0.665527	0.296631	0.334473
Affymetrix:CompositeSequence:Mouse430A_2:1449425_at	0.466064	0.665527	0.72583	0.828613	0.296143	0.398926
